key,population,race_total,black_total,race_hispanic_total,white_alone,hispanic_total,percent_bachelors,median_income,percent_black,percent_white,percent_hispanic
19143,6149,6149,58,6149,5312,544,0.142,67561,0.0094324280370792,0.8638803057407709,0.0884696698650187
19145,15225,15225,234,15225,13800,561,0.177,58264,0.015369458128078817,0.9064039408866995,0.03684729064039409
19147,8938,8938,183,8938,8122,326,0.20199999999999999,67306,0.020474379055717164,0.9087044081449989,0.036473484000895055
19149,25621,25621,456,25621,22956,1490,0.24100000000000002,79963,0.017797900160024978,0.8959837633191523,0.058155419382537765
19151,7061,7061,11,7061,6457,321,0.171,61434,0.001557852995326441,0.9144597082566209,0.04546098286361705
19153,493378,493378,35994,493378,372677,43942,0.389,78827,0.07295420549761035,0.7553579608332759,0.08906355775895966
19155,93543,93543,1446,93543,80350,7933,0.23399999999999999,68718,0.015458131554472275,0.8589632575393135,0.08480591813390634
19157,18608,18608,220,18608,16989,639,0.289,61192,0.011822871883061048,0.912994411006019,0.03434006878761823
19159,4690,4690,6,4690,4424,136,0.226,67898,0.001279317697228145,0.9432835820895522,0.028997867803837955
19161,9778,9778,32,9778,9160,379,0.21600000000000003,68778,0.0032726528942524035,0.9367968909797505,0.038760482716301906
19163,174315,174315,12261,174315,136030,12668,0.349,72792,0.0703381808794424,0.7803688724435648,0.07267303444912945
19165,11737,11737,108,11737,10892,382,0.228,70295,0.00920166993269149,0.9280054528414416,0.0325466473545199
19167,35815,35815,180,35815,30815,4088,0.313,81914,0.0050258271673879655,0.8603936897947787,0.11414211922378892
19169,98573,98573,2333,98573,81336,3751,0.525,66197,0.02366773863025372,0.8251346717661023,0.03805301654611303
19171,17017,17017,177,17017,13382,1965,0.183,65483,0.010401363342539813,0.7863900805077275,0.11547276253158606
19173,5916,5916,7,5916,5212,529,0.155,65926,0.0011832319134550372,0.881000676132522,0.08941852603110209
19175,12107,12107,47,12107,11292,382,0.24100000000000002,56495,0.003882051705624845,0.9326835714875692,0.031551994713801934
19177,7207,7207,30,7207,6907,118,0.185,58417,0.004162619675315666,0.9583738032468433,0.016372970722908282
19179,35292,35292,1133,35292,28037,4069,0.185,56209,0.0321035928822396,0.7944293324266123,0.11529525104839623
19181,52709,52709,396,52709,48930,1709,0.322,89741,0.007512948452825893,0.92830446413326,0.032423305317877404
19183,22534,22534,91,22534,20185,1582,0.244,71122,0.0040383420608857724,0.8957575219668057,0.0702050235200142
19185,6484,6484,19,6484,6109,117,0.15,58257,0.002930289944478717,0.9421653300431833,0.018044417026526836
19187,36986,36986,1256,36986,31464,2173,0.207,65335,0.033958795219812904,0.850700264965122,0.058751960201157194
19189,10704,10704,87,10704,9627,574,0.259,62853,0.008127802690582959,0.8993834080717489,0.053624813153961136
19191,20050,20050,163,20050,18947,486,0.305,67770,0.008129675810473816,0.9449875311720698,0.02423940149625935
19193,105526,105526,4491,105526,73089,19087,0.24,68399,0.042558232094460136,0.6926160377537289,0.18087485548585183
19195,7417,7417,77,7417,6967,241,0.195,69897,0.010381555885128757,0.9393285695024942,0.03249292166644196
19197,12897,12897,21,12897,10655,1762,0.21,58240,0.0016282856478250756,0.8261611227417229,0.13662091959370395
20001,12554,12554,219,12554,11179,519,0.196,55059,0.017444639158833836,0.8904731559662259,0.041341405129839096
20003,7799,7799,77,7799,7201,204,0.153,67651,0.009873060648801129,0.9233235030132069,0.026157199640979612
20005,16309,16309,602,16309,14158,531,0.222,55281,0.036912134404316635,0.8681096327181311,0.032558709914770986
20007,4081,4081,9,4081,3540,312,0.23600000000000002,53774,0.0022053418279833373,0.8674344523401127,0.0764518500367557
20009,25477,25477,277,25477,20401,4054,0.217,54634,0.010872551713310044,0.8007614711308239,0.15912391568866036
20011,14405,14405,413,14405,12785,452,0.237,55826,0.02867060048594238,0.8875390489413398,0.03137799375216938
20013,9486,9486,88,9486,7656,537,0.201,55876,0.009276829011174362,0.8070841239721696,0.05660974067046173
20015,67618,67618,1737,67618,58516,3741,0.32,77724,0.025688426158715135,0.8653908722529504,0.05532550504303588
20017,2570,2570,13,2570,2265,171,0.265,52481,0.005058365758754864,0.8813229571984436,0.06653696498054475
20019,3389,3389,31,3389,2830,152,0.162,51210,0.009147241074063145,0.8350545883741517,0.04485098849218058
20021,19380,19380,169,19380,16677,627,0.198,53382,0.0087203302373581,0.8605263157894737,0.03235294117647059
20023,2619,2619,1,2619,2345,196,0.222,52730,0.00038182512409316535,0.8953799159984727,0.07483772432226041
20025,1977,1977,0,1977,1667,142,0.261,58287,0.0,0.8431967627718766,0.07182599898836621
20027,8088,8088,150,8088,7458,257,0.263,57765,0.018545994065281898,0.922106824925816,0.03177546983184965
20029,9008,9008,78,9008,8150,347,0.22399999999999998,51197,0.008658969804618118,0.9047513321492007,0.03852131438721137
20031,8334,8334,40,8334,7688,290,0.222,67645,0.004799616030717543,0.9224862011039117,0.03479721622270218
20033,1825,1825,3,1825,1747,48,0.21100000000000002,49754,0.0016438356164383563,0.9572602739726027,0.0263013698630137
20035,34661,34661,718,34661,26964,4020,0.245,55726,0.020714924554975332,0.7779348547358703,0.11598049681197888
20037,39012,39012,819,39012,33321,2502,0.309,49779,0.020993540449092588,0.854121808674254,0.06413411258074439
20039,2771,2771,29,2771,2554,101,0.248,49412,0.010465535907614579,0.9216889209671598,0.03644893540238181
20041,18492,18492,221,18492,16483,979,0.235,62971,0.011951113995241186,0.8913584252649794,0.052941812675751675
20043,7501,7501,361,7501,6687,224,0.18899999999999997,66358,0.04812691641114518,0.8914811358485535,0.02986268497533662
20045,119094,119094,5101,119094,91777,7950,0.523,66153,0.04283171276470687,0.7706265638907082,0.06675399264446572
20047,2849,2849,10,2849,2118,610,0.179,52750,0.00351000351000351,0.7434187434187434,0.2141102141102141
20049,2453,2453,2,2453,2166,116,0.182,50000,0.0008153281695882593,0.8830004076640848,0.047289033836119036
20051,28921,28921,381,28921,25541,1861,0.387,59665,0.013173818332699422,0.8831299056049238,0.06434770581930085
20053,6374,6374,205,6374,5396,392,0.20800000000000002,59844,0.03216190775023533,0.8465641669281456,0.06149984311264512
20055,38187,38187,1702,38187,15014,19517,0.185,68481,0.044570141671249376,0.39317045067693196,0.5110901615733103
20057,34212,34212,849,34212,13022,19322,0.198,67997,0.024815854086285515,0.38062668069683153,0.5647725944113177
20059,25968,25968,167,25968,23253,1199,0.239,68217,0.006430991990141713,0.8954482439926063,0.046172211953173135
20061,36247,36247,6192,36247,20032,6086,0.23800000000000002,57992,0.17082793058735896,0.5526526333213784,0.16790355063867354
20063,2758,2758,21,2758,2600,64,0.19699999999999998,59417,0.007614213197969543,0.9427121102248006,0.023205221174764323
20065,2430,2430,103,2430,2124,100,0.244,47071,0.04238683127572016,0.8740740740740741,0.0411522633744856
20067,7336,7336,9,7336,3513,3631,0.20199999999999999,84808,0.0012268266085059978,0.4788713195201745,0.49495637949836424
20069,5719,5719,0,5719,4550,980,0.21899999999999997,74500,0.0,0.795593635250918,0.17135862913096694
20071,1279,1279,2,1279,988,263,0.28800000000000003,69948,0.001563721657544957,0.7724784988272088,0.20562939796716184
20073,6001,6001,30,6001,5454,258,0.16,51812,0.004999166805532411,0.9088485252457924,0.04299283452757874
20075,2520,2520,0,2520,1635,857,0.192,58750,0.0,0.6488095238095238,0.3400793650793651
20077,5457,5457,8,5457,4784,388,0.175,53032,0.0014660069635330768,0.8766721641927799,0.07110133773135423
20079,33959,33959,544,33959,27502,4274,0.307,70685,0.016019317412173502,0.8098589475544038,0.12585765187431902
20081,3735,3735,13,3735,2438,1187,0.158,66458,0.0034805890227576973,0.6527443105756359,0.3178045515394913
20083,1770,1770,2,1770,1607,118,0.305,63125,0.0011299435028248588,0.907909604519774,0.06666666666666667
20085,13274,13274,139,13274,11003,716,0.21,70385,0.01047159861383155,0.8289136658128673,0.0539400331475064
20087,18387,18387,137,18387,16972,595,0.245,74562,0.007450916408331973,0.9230434546146734,0.03235981943764616
20089,2929,2929,33,2929,2716,50,0.185,47109,0.011266643905769888,0.9272789347900308,0.01707067258449983
20091,610742,610742,29591,610742,477384,49729,0.5670000000000001,103644,0.048450900707663794,0.7816459323249424,0.08142390731274417
20093,3964,3964,117,3964,2461,1293,0.166,68750,0.029515640766902117,0.6208375378405651,0.3261856710393542
20095,7369,7369,19,7369,6708,293,0.243,59640,0.002578368842448093,0.9102999050074637,0.03976116162301534
20097,2445,2445,18,2445,2159,137,0.253,70347,0.007361963190184049,0.8830265848670756,0.05603271983640082
20099,20096,20096,815,20096,16946,1017,0.226,56143,0.04055533439490446,0.8432523885350318,0.050607085987261144
20101,1528,1528,7,1528,1276,187,0.19899999999999998,52222,0.004581151832460733,0.8350785340314136,0.12238219895287958
20103,82050,82050,6151,82050,63960,6080,0.355,84307,0.07496648385131018,0.7795246800731261,0.0741011578305911
20105,2929,2929,5,2929,2723,113,0.237,52540,0.001707067258449983,0.9296688289518606,0.038579720040969614
20107,9696,9696,93,9696,8879,295,0.221,56697,0.009591584158415841,0.9157384488448845,0.030424917491749175
20109,2752,2752,0,2752,2464,168,0.267,70382,0.0,0.8953488372093024,0.061046511627906974
20111,32182,32182,577,32182,22493,7232,0.267,56415,0.01792927723572183,0.6989310794854267,0.22472189422658628
20113,30085,30085,540,30085,27169,1436,0.314,71250,0.01794914409174007,0.9030746219046036,0.04773142762173841
20115,11867,11867,130,11867,10886,470,0.276,60011,0.01095474846212185,0.9173337827589113,0.03960562905536361
20117,10014,10014,74,10014,9342,301,0.20800000000000002,64306,0.007389654483722788,0.932893948472139,0.03005791891352107
20119,4019,4019,37,4019,2974,882,0.24,74063,0.00920627021647176,0.7399850709131625,0.21945757651157005
20121,34312,34312,397,34312,31393,1233,0.306,85564,0.01157029610631849,0.9149277220797388,0.03593494987176498
20123,5829,5829,12,5829,5417,196,0.28800000000000003,63008,0.002058672156459084,0.9293189226282381,0.03362497855549837
20125,31448,31448,1539,31448,24474,2326,0.201,51513,0.04893792928008141,0.7782370897990333,0.07396336809972018
20127,5385,5385,9,5385,4826,302,0.27899999999999997,52866,0.001671309192200557,0.8961931290622098,0.05608170844939647
20129,2688,2688,25,2688,1898,643,0.175,57943,0.009300595238095238,0.7061011904761905,0.23921130952380953
20131,10219,10219,48,10219,9627,231,0.28300000000000003,72788,0.0046971327918583035,0.942068695567081,0.022604951560818085
20133,15826,15826,192,15826,13942,1001,0.21100000000000002,54894,0.012131934790850498,0.8809553898647795,0.06325034752938202
20135,2677,2677,8,2677,2192,367,0.209,64907,0.0029884198729921555,0.8188270451998506,0.13709376167351514
20137,5431,5431,156,5431,4699,311,0.20800000000000002,52710,0.028723991898361258,0.8652181918615356,0.05726385564352789
20139,15787,15787,58,15787,14604,568,0.2,66155,0.0036739089123962753,0.925064926838538,0.03597897003863939
20141,3493,3493,17,3493,3246,91,0.231,58750,0.004866876610363584,0.9292871457200115,0.026052104208416832
20143,5768,5768,43,5768,5374,183,0.237,74551,0.0074549237170596395,0.9316920943134536,0.031726768377253814
20145,6288,6288,358,6288,5240,472,0.183,54141,0.05693384223918575,0.8333333333333334,0.07506361323155217
20147,4960,4960,63,4960,4592,174,0.201,57611,0.012701612903225806,0.9258064516129032,0.03508064516129032
20149,25482,25482,438,25482,22605,1373,0.379,85241,0.017188603720273133,0.8870967741935484,0.05388117102268268
20151,9175,9175,206,9175,7934,691,0.27899999999999997,61685,0.022452316076294276,0.8647411444141689,0.0753133514986376
20153,2544,2544,14,2544,2254,197,0.175,61827,0.00550314465408805,0.8860062893081762,0.07743710691823899
20155,61881,61881,1307,61881,51335,6201,0.205,57390,0.021121184208399993,0.8295761219114106,0.10020846463373248
20157,4686,4686,58,4686,4412,112,0.264,54531,0.012377294067434912,0.9415279556124626,0.02390098164746052
20159,9441,9441,189,9441,7635,1111,0.237,58523,0.02001906577693041,0.8087067047982205,0.11767821205380787
20161,72105,72105,4591,72105,54492,6141,0.478,56327,0.06367103529574926,0.7557312252964427,0.08516746411483253
20163,4925,4925,86,4925,4624,127,0.22699999999999998,60821,0.017461928934010152,0.9388832487309645,0.025786802030456853
20165,2939,2939,16,2939,2595,160,0.195,53523,0.005444028581150051,0.8829533855052739,0.05444028581150051
20167,6702,6702,55,6702,6025,294,0.20199999999999999,49929,0.008206505520740077,0.898985377499254,0.043867502238137866
20169,54160,54160,1697,54160,42963,6524,0.282,59887,0.031333087149187595,0.7932607090103397,0.12045790251107828
20171,5128,5128,0,5128,3889,1082,0.19899999999999998,53365,0.0,0.7583853354134166,0.2109984399375975
20173,522700,522700,42066,522700,346814,80925,0.317,65372,0.08047828582360819,0.6635048785154009,0.15482112110197055
20175,21942,21942,649,21942,6173,14093,0.113,57131,0.029577978306444264,0.2813326041381825,0.6422842038100447
20177,178625,178625,14335,178625,129055,23577,0.317,63463,0.0802519244226732,0.7224912526242128,0.13199160251924422
20179,2450,2450,3,2450,2247,146,0.243,66719,0.0012244897959183673,0.9171428571428571,0.05959183673469388
20181,5940,5940,113,5940,4924,759,0.261,61404,0.019023569023569022,0.828956228956229,0.12777777777777777
20183,3561,3561,21,3561,3335,95,0.231,50943,0.005897219882055603,0.9365346812693064,0.02667789946644201
20185,4054,4054,11,4054,3348,543,0.261,60000,0.002713369511593488,0.8258510113468179,0.13394178589047853
20187,2060,2060,0,2060,1147,877,0.174,66000,0.0,0.5567961165048544,0.42572815533980585
20189,5275,5275,20,5275,3084,2012,0.125,67950,0.0037914691943127963,0.5846445497630332,0.3814218009478673
20191,22517,22517,225,22517,19809,1326,0.239,59397,0.00999245014877648,0.8797353110982813,0.058888839543456056
20193,7907,7907,72,7907,7172,603,0.265,72417,0.009105855571013026,0.9070443910459087,0.0762615404072341
20195,2798,2798,2,2798,2704,23,0.25,77500,0.0007147962830593281,0.9664045746962115,0.008220157255182273
20197,6922,6922,70,6922,6256,342,0.251,70000,0.010112684195319271,0.9037850332273909,0.049407685639988444
20199,1489,1489,10,1489,1327,101,0.259,57708,0.006715916722632639,0.8912021490933513,0.06783075889858965
20201,5529,5529,10,5529,5104,242,0.225,59432,0.0018086453246518358,0.923132573702297,0.04376921685657443
20203,2131,2131,15,2131,1532,531,0.214,69551,0.0070389488503050214,0.7189113092444862,0.24917878930079776
20205,8667,8667,18,8667,7891,326,0.195,55439,0.0020768431983385254,0.9104649821160724,0.03761393792546441
20207,3134,3134,2,3134,2895,27,0.21100000000000002,50670,0.0006381620931716656,0.923739629865986,0.008615188257817485
20209,167989,167989,34478,167989,65724,50738,0.2,57771,0.2052396287852181,0.39123990261267105,0.3020316806457566
21001,18887,18887,307,18887,17308,468,0.18600000000000003,49690,0.0162545666331339,0.9163975221051517,0.024778948483083603
21003,20773,20773,167,20773,19544,503,0.183,57159,0.008039281759976893,0.9408366629759785,0.024214124103403456
21005,23839,23839,728,23839,22107,514,0.253,69885,0.03053819371617937,0.9273459457191996,0.021561307101807963
21007,7742,7742,301,7742,7113,125,0.17300000000000001,57111,0.03887884267631103,0.9187548437096358,0.016145698785843453
21009,44511,44511,1555,44511,39734,1608,0.174,48141,0.03493518456111972,0.892678214373975,0.03612590146255982
21011,12739,12739,216,12739,12083,228,0.14400000000000002,51471,0.016955805008242404,0.9485045921971897,0.017897794175366983
21013,24248,24248,469,24248,22635,329,0.11699999999999999,33658,0.019341801385681295,0.9334790498185417,0.013568129330254041
21015,136150,136150,4889,136150,116591,6174,0.34600000000000003,91697,0.035908923980903416,0.8563422695556372,0.04534704370179948
21017,20228,20228,1001,20228,17080,1451,0.23199999999999998,54580,0.04948586118251928,0.8443741348625667,0.07173225232351196
21019,48242,48242,985,48242,44500,947,0.20800000000000002,58327,0.020417893122175696,0.9224327349612371,0.019630197752995314
21021,30613,30613,2496,30613,25859,1036,0.268,56568,0.08153398882827557,0.8447064972397348,0.03384183190147976
21023,8420,8420,115,8420,8041,67,0.17600000000000002,59911,0.013657957244655582,0.9549881235154394,0.007957244655581949
21025,13580,13580,140,13580,13044,157,0.17,38209,0.010309278350515464,0.9605301914580265,0.011561119293078057
21027,20528,20528,346,20528,19094,400,0.14300000000000002,51756,0.01685502727981294,0.9301441932969603,0.019485580670303974
21029,82482,82482,1006,82482,76124,2139,0.175,73900,0.012196600470405664,0.9229165151184501,0.025932930821270097
21031,12365,12365,64,12365,11589,467,0.113,47589,0.0051758997169429844,0.9372422159320664,0.037767893247068335
21033,12635,12635,757,12635,11312,277,0.161,52488,0.05991294024535022,0.8952908587257618,0.02192322912544519
21035,37345,37345,1302,37345,33130,1050,0.315,48276,0.03486410496719775,0.8871334850716294,0.028116213683223992
21037,93122,93122,2454,93122,84820,2116,0.39299999999999996,71979,0.026352526792809434,0.9108481347050106,0.022722879663237473
21039,4782,4782,58,4782,4414,118,0.133,53065,0.012128816394813885,0.9230447511501464,0.0246758678377248
21041,10842,10842,354,10842,9464,745,0.057999999999999996,50625,0.0326508024349751,0.8729016786570744,0.06871425936174137
21043,26671,26671,112,26671,25395,265,0.145,47004,0.004199317610888231,0.9521577743616663,0.009935885418619474
21045,15942,15942,146,15942,15011,488,0.122,42190,0.009158198469451763,0.9416008029105507,0.030610964747208633
21047,72766,72766,14698,72766,47066,6145,0.191,48920,0.20198994035676002,0.6468130720391392,0.08444878102410466
21049,36897,36897,1422,36897,32873,1231,0.2,61878,0.03853971867631515,0.8909396427893866,0.03336314605523484
21051,20322,20322,852,20322,18577,250,0.14300000000000002,37888,0.041925007381163275,0.9141324672768428,0.012301938785552602
21053,9295,9295,14,9295,8700,309,0.14,41180,0.001506186121570737,0.9359870898332436,0.03324367939752555
21055,8979,8979,64,8979,8476,175,0.125,45810,0.007127742510301815,0.9439803987080967,0.019489920926606525
21057,5974,5974,162,5974,5556,105,0.171,40515,0.02711750920656177,0.9300301305657851,0.01757616337462337
21059,102916,102916,4894,102916,89150,3549,0.254,64021,0.04755334447510591,0.8662404290877997,0.034484433907264175
21061,12179,12179,96,12179,11595,191,0.114,53029,0.007882420559980294,0.9520486082601198,0.015682732572460792
21063,7378,7378,213,7378,7049,70,0.102,39469,0.028869612361073462,0.9554079696394687,0.009487666034155597
21065,14138,14138,20,14138,13579,118,0.111,39980,0.0014146272457207527,0.9604611684821049,0.00834630074975244
21067,321276,321276,47240,321276,223753,23839,0.465,66087,0.14703868325053848,0.6964510265317049,0.07420099851840785
21069,15111,15111,132,15111,14281,257,0.158,46885,0.008735358348223149,0.9450731255376877,0.017007477996161736
21071,35780,35780,302,35780,34495,68,0.131,38723,0.00844046953605366,0.9640860816098379,0.0019005030743432085
21073,51475,51475,4490,51475,41746,1993,0.316,62929,0.08722680913064594,0.8109956289460903,0.0387178241864983
21075,6480,6480,1531,6480,4520,95,0.14,35449,0.23626543209876544,0.6975308641975309,0.014660493827160493
21077,8720,8720,236,8720,7668,511,0.13,58641,0.02706422018348624,0.8793577981651376,0.05860091743119266
21079,17175,17175,403,17175,15905,421,0.19899999999999998,58263,0.02346433770014556,0.9260553129548763,0.024512372634643377
21081,25085,25085,220,25085,23230,777,0.157,65461,0.00877018138329679,0.9260514251544748,0.03097468606737094
21083,36701,36701,1482,36701,31201,2713,0.18600000000000003,52526,0.0403803711070543,0.8501403231519578,0.0739216915070434
21085,26465,26465,135,26465,25171,394,0.133,47024,0.005101076894010958,0.9511052333270357,0.014887587379557907
21087,11198,11198,201,11198,10510,199,0.135,38595,0.017949633863189856,0.9385604572245044,0.017771030541168065
21089,35853,35853,335,35853,34160,436,0.17600000000000002,58562,0.009343709034111511,0.9527794047917887,0.012160767578724235
21091,9058,9058,81,9058,8558,160,0.174,68102,0.00894237138441157,0.9448001766394347,0.01766394347538088
21093,111005,111005,13155,111005,83627,6658,0.239,64136,0.11850817530741858,0.7533624611503986,0.059979280212603035
21095,26589,26589,548,26589,25096,79,0.105,35128,0.020610026702771823,0.9438489600962804,0.0029711534845236753
21097,18803,18803,389,18803,17560,480,0.18100000000000002,58840,0.02068818805509759,0.9338935276285699,0.025527841301919905
21099,19345,19345,818,19345,17526,393,0.105,45561,0.04228482812096149,0.9059705350219694,0.02031532695787025
21101,44770,44770,3225,44770,38000,1315,0.18899999999999997,56912,0.0720348447621175,0.8487826669644851,0.029372347554165738
21103,15731,15731,374,15731,14205,580,0.147,58294,0.02377471235140805,0.9029940881062869,0.036869874769563285
21105,4491,4491,422,4491,3868,100,0.222,68589,0.09396570919617012,0.8612781117791137,0.0222667557336896
21107,45223,45223,2743,45223,39707,1021,0.155,54466,0.06065497645003649,0.8780266678460076,0.022577007275059152
21109,13002,13002,28,13002,12632,140,0.11199999999999999,38516,0.002153514843870174,0.9715428395631441,0.01076757421935087
21111,779232,779232,171527,779232,507410,48984,0.361,66296,0.2201231468933514,0.6511667898648926,0.06286189478871504
21113,53381,53381,2301,53381,46659,2095,0.303,69905,0.04310522470541953,0.8740750454281486,0.03924617373222682
21115,22631,22631,103,22631,21831,128,0.146,44231,0.004551279218770713,0.9646502584949848,0.005655958640802439
21117,169066,169066,7402,169066,147519,6094,0.365,76016,0.04378171838217028,0.8725527308861628,0.036045094815042644
21119,14282,14282,154,14282,13773,153,0.163,38336,0.010782803528917518,0.9643607337907856,0.010712785324184288
21121,30207,30207,225,30207,28736,449,0.16699999999999998,34254,0.007448604628066342,0.9513026781871752,0.014864104346674612
21123,14902,14902,458,14902,13530,497,0.152,57867,0.030734129647027243,0.9079318212320494,0.03335122802308415
21125,62442,62442,406,62442,59514,987,0.166,53693,0.006502033887447551,0.9531084846737773,0.015806668588450083
21127,16228,16228,36,16228,15643,245,0.109,42488,0.002218387971407444,0.963951195464629,0.015097362583189548
21129,7338,7338,149,7338,6755,171,0.073,31682,0.02030526028890706,0.9205505587353502,0.02330335241210139
21131,10468,10468,44,10468,10149,73,0.11599999999999999,37019,0.004203286205578907,0.969526175009553,0.006973633931983187
21133,21490,21490,141,21490,20794,199,0.131,38466,0.006561191251744997,0.9676128431828758,0.009260120986505352
21135,13063,13063,4,13063,12683,4,0.102,36662,0.00030620837479905077,0.9709102043940901,0.00030620837479905077
21137,24320,24320,437,24320,22645,457,0.154,49487,0.01796875,0.9311266447368421,0.018791118421052633
21139,8980,8980,53,8980,8483,229,0.132,56125,0.005902004454342984,0.9446547884187082,0.025501113585746103
21141,27498,27498,1610,27498,24228,854,0.171,58869,0.05854971270637865,0.8810822605280384,0.031056804131209544
21143,8721,8721,563,8721,7662,219,0.145,64081,0.0645568168787983,0.8785689714482284,0.025111799105607156
21145,67573,67573,7077,67573,55578,1882,0.282,58490,0.1047311796131591,0.8224882719429358,0.027851360750595654
21147,16892,16892,1170,16892,15061,276,0.068,35000,0.06926355671323703,0.8916054937248402,0.01633909542978925
21149,9173,9173,91,9173,8687,188,0.18,64020,0.00992041861986264,0.9470184236345798,0.02049493077510084
21151,92955,92955,3637,92955,82542,2550,0.33299999999999996,59797,0.0391264590393201,0.887978053897047,0.02743262869130224
21153,11647,11647,4,11647,11299,152,0.109,31927,0.00034343607795998967,0.9701210612174809,0.013050570962479609
21155,19627,19627,1351,19627,17155,557,0.128,49627,0.06883374942681,0.8740510521220767,0.028379273449839506
21157,31706,31706,219,31706,30449,575,0.22399999999999998,64597,0.006907209991799659,0.9603545070333691,0.018135368699930612
21159,11298,11298,739,11298,9924,206,0.10800000000000001,45265,0.06540980704549477,0.8783855549654807,0.01823331563108515
21161,17068,17068,1156,17068,15028,375,0.226,48460,0.06772908366533864,0.8804780876494024,0.021970939770330444
21163,29964,29964,1118,29964,26552,1197,0.17800000000000002,68518,0.03731144039514084,0.8861300226938994,0.039947937525030036
21165,6174,6174,12,6174,5927,149,0.10800000000000001,43797,0.001943634596695821,0.959993521218011,0.024133462908973113
21167,22662,22662,790,22662,20467,747,0.217,60728,0.03486011825964169,0.9031418233165652,0.0329626687847498
21169,10313,10313,196,10313,9767,204,0.141,46932,0.01900513914476874,0.94705711238243,0.01978085910986134
21171,11331,11331,295,11331,10557,364,0.16,47252,0.02603477186479569,0.931691818903892,0.03212426087723943
21173,28188,28188,759,28188,26093,838,0.182,53436,0.026926351638995316,0.9256775933021144,0.02972896267915425
21175,13840,13840,563,13840,12755,152,0.177,46018,0.040679190751445084,0.9216040462427746,0.010982658959537572
21177,30735,30735,722,30735,28440,511,0.133,50935,0.023491133886448676,0.9253294289897511,0.016625996421018384
21179,46779,46779,2235,46779,42112,1108,0.225,66212,0.047777849034823315,0.900233010538917,0.023685841937621584
21181,7613,7613,55,7613,7295,0,0.071,57539,0.0072244844345199,0.9582293445422304,0.0
21183,23782,23782,232,23782,22227,822,0.14400000000000002,52474,0.00975527710032798,0.9346144142628879,0.03456395593305862
21185,67997,67997,2662,67997,59334,2773,0.45399999999999996,117334,0.03914878597585188,0.8725973204700207,0.04078121093577658
21187,11229,11229,117,11229,10563,63,0.18899999999999997,56485,0.010419449639326743,0.9406892866684478,0.0056104728827144
21189,4054,4054,54,4054,3705,0,0.111,32844,0.013320177602368031,0.9139121854958067,0.0
21191,14638,14638,90,14638,13685,211,0.166,58723,0.00614838092635606,0.934895477524252,0.014414537505123651
21193,28136,28136,269,28136,26473,311,0.132,45330,0.009560705146431618,0.9408942280352574,0.01105345464884845
21195,58196,58196,452,58196,55758,579,0.158,41271,0.007766856828648017,0.9581070863976906,0.009949137397759296
21197,13089,13089,35,13089,12361,259,0.151,38415,0.002674001069600428,0.9443807777523111,0.019787607915043165
21199,65145,65145,594,65145,60775,1752,0.17800000000000002,48768,0.009118121114437026,0.9329188732826771,0.026893852175915264
21201,2207,2207,7,2207,2128,39,0.122,53798,0.0031717263253285004,0.9642048028998641,0.017671046669687357
21203,16171,16171,16,16171,15598,177,0.12,45693,0.000989425514810463,0.9645661987508503,0.01094551975759075
21205,24551,24551,505,24551,23092,513,0.271,50038,0.020569426907254287,0.9405726854303287,0.020895279214695937
21207,18021,18021,194,18021,16738,693,0.16399999999999998,48220,0.010765218356362021,0.928805282725709,0.03845513567504578
21209,57286,57286,2821,57286,49325,2590,0.319,80782,0.049244143420731065,0.8610306183011556,0.04521174457982753
21211,48105,48105,2492,48105,38219,4622,0.302,81012,0.051803346845442265,0.7944912171291966,0.0960814884107681
21213,19574,19574,1839,19574,16614,539,0.146,55907,0.09395115970164504,0.848778992541126,0.02753652804740983
21215,19549,19549,341,19549,18262,514,0.221,101118,0.0174433474858049,0.9341654304568009,0.026292905007928795
21217,26056,26056,1136,26056,23286,666,0.23,63211,0.04359840343874731,0.8936905127417869,0.025560331593490943
21219,12281,12281,987,12281,10445,589,0.165,57891,0.0803680482045436,0.8505007735526423,0.04796026382216432
21221,14154,14154,896,14154,12332,353,0.205,55864,0.06330365974282888,0.8712731383354528,0.024939946304931467
21223,8510,8510,25,8510,7840,291,0.13699999999999998,66492,0.002937720329024677,0.9212690951821386,0.03419506462984724
21225,13495,13495,1184,13495,11817,259,0.102,58260,0.08773619859207114,0.8756576509818451,0.019192293442015562
21227,135307,135307,11877,135307,103610,7652,0.32899999999999996,63074,0.08777816373136645,0.7657401317005033,0.056552876052236765
21229,12025,12025,660,12025,10558,64,0.198,65456,0.05488565488565489,0.878004158004158,0.005322245322245322
21231,19666,19666,97,19666,18233,729,0.138,41583,0.004932370588833519,0.9271331231567171,0.03706905318824367
21233,12951,12951,534,12951,11421,752,0.115,55451,0.04123233727125319,0.881862404447533,0.05806501428461123
21235,36648,36648,329,36648,34942,563,0.187,44332,0.008977297533289675,0.9534490285963764,0.015362366295568653
21237,6573,6573,10,6573,6474,0,0.07,28666,0.0015213753232922562,0.9849383842994066,0.0
21239,26886,26886,1034,26886,23108,1793,0.40700000000000003,78295,0.03845867737856133,0.8594807706613107,0.06668898311388827
22001,57674,57674,9511,57674,44413,1780,0.13699999999999998,44977,0.16490966466692097,0.7700697021188057,0.030863127232375075
22003,22798,22798,4052,22798,15964,1460,0.12,52755,0.1777348890253531,0.700236862882709,0.06404070532502851
